0,136,0.5175553825481001,350.0,[  18.63541017   -3.01982434 -146.42210286],[-0.95602671  0.27084112  0.11250788],[-0.07159715 -0.58754727  0.80601616],Y,1
0,152,0.5366115028338712,350.0,[  11.04166878   -2.2892978  -147.80547024],[-0.95650303  0.27002502  0.11040132],[-0.11121623 -0.68739986  0.7177133 ],Y,1
0,160,0.5333799594339087,350.0,[   7.69090872   -4.08560883 -148.17234431],[-0.95437325  0.27644317  0.11291981],[-0.17480186 -0.82376683  0.53930744],Y,1
0,144,0.5171942793825911,350.0,[  18.63541017   -3.01982434 -146.42210286],[-0.95646419  0.26868152  0.11395832],[-0.06929056 -0.58836035  0.80562455],Y,1
0,184,0.5167153221968793,350.0,[  11.52913824    0.66562517 -147.66580589],[-0.99867697  0.04486866  0.025122  ],[-0.01255154 -0.68645384  0.72706505],Y,1
0,176,0.48747241023464566,350.0,[  11.47361055    0.70410307 -147.67457969],[-0.98875359  0.12626469  0.08014717],[ 0.01810922 -0.43088299  0.90222608],Y,1
0,168,0.5147933237908654,350.0,[  10.83779014   -5.97246175 -147.02742737],[-0.98629535  0.10472595  0.127491  ],[-0.03186412 -0.87908205  0.47560427],Y,1
0,192,0.5158479537293736,350.0,[  14.65006043   -0.29089857 -147.33547243],[-0.98819526  0.12829841  0.08372364],[-0.06938732 -0.86205774  0.5020377 ],Y,1
0,200,0.5240883417039245,350.0,[  17.23299757   -1.84564275 -156.64842574],[-0.93276022  0.2333154  -0.27481319],[0.20333517 0.96998437 0.1333609 ],Y,1
0,208,0.568633283342523,350.0,[  17.48162412   -1.89887241 -156.63043748],[-0.91835359  0.23938858 -0.31515041],[0.23393107 0.97066007 0.05563533],Y,1
0,216,0.6095286496308044,350.0,[  16.8041495    -1.76196479 -156.68474527],[-0.895846    0.26392814 -0.3574939 ],[0.23845777 0.96438784 0.11442895],Y,1
0,224,0.6203337817412258,350.0,[  12.46076602   -4.19344702 -145.1207929 ],[-0.98049685  0.17844375 -0.08236354],[-0.18695256 -0.71757718  0.67091858],Y,1
0,232,0.5932961389807497,350.0,[  10.42273177   -3.11011506 -145.34228747],[-0.97849504  0.19435288 -0.06909709],[-0.1941887  -0.75499981  0.62631146],Y,1
0,248,0.799287178049976,350.0,[   0.97222005   -8.54436588 -156.22855741],[-0.91702513  0.27423732 -0.28958385],[-0.31505505 -0.05288905  0.94759858],Y,1
0,264,0.8302557237414583,350.0,[  -7.65231499  -10.72625269 -157.1143209 ],[-0.94180334  0.00113404 -0.33616243],[-0.32314493  0.27255042  0.90625252],Y,1
0,256,0.8505644291369346,350.0,[  -2.21113902   -8.22213952 -155.96392849],[-0.91807772  0.02527342 -0.39559394],[-0.39154312  0.09793285  0.91493341],Y,1
0,240,0.5687110741473608,350.0,[   9.20401461   -1.98651815 -145.33577121],[-0.97737669  0.19640219 -0.0784919 ],[-0.20373546 -0.77456947  0.59877708],Y,1
0,272,0.8326767556318984,350.0,[  -4.21427033  -20.2989906  -158.49849886],[-0.85335716 -0.08870284 -0.513725  ],[ 0.02150156  0.97859148 -0.20468609],Y,1
0,304,0.8631061483717967,350.0,[ -15.1955294   -21.09018652 -160.37895219],[-0.8572052   0.02352988 -0.51443717],[-0.04171081  0.99250113  0.1148987 ],Y,1
0,320,0.8397092787751177,350.0,[ -21.6341076   -24.18146964 -161.88417044],[-0.95026572  0.10794256 -0.29213604],[-0.11498362  0.7501481   0.65119628],Y,1
0,288,0.8238270137839028,350.0,[  -9.40422758  -18.62843878 -160.14984439],[-0.87232636  0.01522367 -0.48868697],[-0.14215652  0.94843661  0.28330112],Y,1
0,280,0.8377126909430751,350.0,[  -5.69877261  -16.99359831 -159.42541815],[-0.87614997  0.00741694 -0.48198155],[-0.13763336  0.95440911  0.26487791],Y,1
0,312,0.8485971252966528,350.0,[ -18.45560053  -22.64984037 -161.13848951],[-0.85587268  0.01980728 -0.51680714],[-0.17838576  0.92663929  0.33093525],Y,1
0,296,0.8282126291480386,350.0,[ -11.59899064  -19.74968032 -160.3018593 ],[-0.86977532  0.02228369 -0.49294454],[-0.14428557  0.94383455  0.29725075],Y,1
0,328,0.8127257694542098,350.0,[ -24.27986965  -24.459416   -161.31678525],[-0.94544859  0.10959456 -0.3067833 ],[-0.08070419  0.83356419  0.54649573],Y,1
1,40,0.6817428280358933,350.0,[  99.19912574   -9.76798561 -140.99549435],[-0.96200935 -0.27271671  0.01279116],[-0.19869168  0.7314791   0.6522729 ],Y,1
1,24,0.7358067418991232,350.0,[ 107.00068377   -7.79321582 -149.18006774],[-0.97307803 -0.18053747 -0.14326679],[ 0.04461549 -0.75740825  0.65141553],Y,1
1,48,0.690826452868372,350.0,[  94.56548402   -9.84986401 -140.57782539],[-0.96011371 -0.27959985  0.00236421],[-0.21048055  0.7282804   0.65215459],Y,1
1,16,0.8424056137788319,350.0,[ 107.52220402    2.30131209 -144.16636634],[-0.97387339  0.19016243  0.1241325 ],[-0.09028501  0.17734107 -0.97999937],Y,1
1,8,0.8601062462965413,350.0,[ 107.52220402    2.30131209 -144.16636634],[-0.95981127  0.22711311  0.16486954],[-0.11307029  0.22473689 -0.96783699],Y,1
1,0,0.7151079382357928,350.0,[ 107.52292118    2.30065024 -144.1669004 ],[-0.91039823  0.20596045 -0.35882495],[ 0.36868325  0.01030053 -0.92949801],Y,1
1,32,0.6939903145334596,350.0,[ 106.62988757   -7.58244331 -148.85510131],[-0.97214385 -0.18811518 -0.13981779],[-0.03030437 -0.4906446   0.87083266],Y,1
0,360,0.8296044014874633,350.0,[ -34.01282475  -27.46628207 -164.40543624],[-0.9239374   0.24756502 -0.29163547],[ 0.37560244  0.73164975 -0.56886858],Y,1
0,352,0.8132824525194016,350.0,[ -31.29632057  -26.5056193  -163.7990648 ],[-0.92717694  0.14346179 -0.34606594],[ 0.27799435  0.8827086  -0.37887289],Y,1
0,368,0.8508699248651983,350.0,[ -36.03178193  -28.15878001 -164.84972688],[-0.84658087  0.15224479 -0.51002192],[ 0.52831423  0.35681816 -0.77043162],Y,1
0,376,0.8455062798884292,350.0,[ -35.80351273  -26.48853273 -164.86555116],[-0.83360228  0.16656912 -0.52665165],[ 0.55222887  0.27249244 -0.78790301],Y,1
0,384,0.8298304065964134,350.0,[ -41.93370172  -26.05804197 -163.24510455],[-0.90705334  0.27320951 -0.3203292 ],[ 0.41869686  0.50562694 -0.75434365],Y,1
0,344,0.83182112631772,350.0,[ -33.11092844  -28.66908066 -164.40538685],[-0.93375706  0.14390322 -0.32770354],[ 0.29236638  0.834818   -0.46647703],Y,1
0,336,0.8024725693055272,350.0,[ -28.54321815  -26.96801998 -163.27192878],[-0.94562469  0.12461822 -0.30044009],[0.01145298 0.93587709 0.35214045],Y,1
0,440,0.9310449838701115,350.0,[ -49.30930679  -31.63021907 -165.35742968],[-0.7771609  -0.09524923 -0.62205186],[ 0.58469412 -0.47482029 -0.657783  ],Y,1
0,408,0.9048649697475722,350.0,[ -48.77208362  -31.47537118 -165.40974921],[-0.76265214  0.14259193 -0.6308956 ],[ 0.60632021 -0.18207459 -0.77409602],Y,1
0,400,0.8961977386103657,350.0,[ -48.69641857  -31.45422528 -165.41817395],[-0.74987369  0.130157   -0.64865137],[ 0.62446735 -0.18452185 -0.75894151],Y,1
0,416,0.8966140573012223,350.0,[ -48.48617525  -29.77476234 -166.10622403],[-0.76019688  0.02858015 -0.64906385],[ 0.64498229 -0.08688511 -0.75924227],Y,1
0,424,0.8993050478171332,350.0,[ -48.59080836  -29.80214145 -166.09219613],[-0.76672999  0.11134972 -0.63223917],[ 0.62960959 -0.06189602 -0.77444215],Y,1
0,432,0.9064770796988935,350.0,[ -48.8840494   -29.88409271 -166.05954593],[-0.80827746  0.14778437 -0.56995379],[ 0.56144247 -0.09819699 -0.82166885],Y,1
0,392,0.8390461292684771,350.0,[ -42.88693779  -27.46305775 -163.29098167],[-0.84883691  0.38485296 -0.36244186],[ 0.5069389   0.3980761  -0.76455763],Y,1
1,64,0.5000593077096205,350.0,[  81.33193796    1.89434185 -141.75179467],[-0.98765919  0.13112267  0.08565143],[-0.04671769  0.27533348 -0.96021296],Y,1
1,72,0.44256430513653033,350.0,[  80.68802299    1.89016922 -141.78752791],[-0.98674224  0.13422266  0.0912361 ],[-0.05143708  0.2745411  -0.96019863],Y,1
1,56,0.509621644037858,350.0,[  84.52069628   -7.47314683 -140.98105053],[-0.97291528 -0.22096128  0.06791152],[-0.19722033  0.94667996  0.25475714],Y,1
1,88,0.657204797909532,350.0,[  78.71101166    1.74536134 -142.05433806],[-0.96891389  0.22132497  0.11054926],[-0.0541315   0.2463613  -0.96766517],Y,1
1,80,0.46939225275546315,350.0,[  80.90707053    1.89623173 -141.78429305],[-0.97746843  0.20745327 -0.03896934],[ 0.08851395  0.23523956 -0.96789856],Y,1
1,96,0.7662394275556197,350.0,[  76.83124546    1.30748681 -143.42776972],[-0.95303701  0.25409627  0.1647894 ],[-0.29797398 -0.8840042  -0.3602056 ],Y,1
1,104,0.706222929170709,350.0,[  73.43194023    1.16710662 -143.83420178],[-0.96321408  0.22106291  0.15280647],[-0.26294637 -0.89266227 -0.36607824],Y,1
0,456,0.9379039064757799,350.0,[ -46.73898261  -30.00881623 -164.78157508],[-0.74320771 -0.02059096 -0.66874383],[ 0.63322093 -0.34439603 -0.69312526],Y,1
0,448,0.926237206744583,350.0,[ -46.34133475  -29.8667016  -164.79744422],[-0.75037281 -0.03035466 -0.66031753],[ 0.62925626 -0.33871807 -0.69950455],Y,1
0,464,0.9358068041640535,350.0,[ -47.4855532   -30.24463891 -164.80090796],[-0.75349676  0.13002703 -0.64446536],[ 0.62423606 -0.16614021 -0.76336542],Y,1
0,472,0.9338481293087488,350.0,[ -52.79698887  -32.50314455 -164.20011675],[-0.77199567  0.09344116 -0.62872206],[ 0.56740501 -0.3445095  -0.74790692],Y,1
0,496,0.9346353938217422,350.0,[ -50.52598163  -31.22708314 -165.07397113],[-0.79069621  0.04207707 -0.61076103],[ 0.54774777 -0.39697379 -0.73646738],Y,1
0,488,0.9399773599403187,350.0,[ -50.87930275  -31.37033208 -165.09250356],[-0.78562812  0.04961502 -0.61670642],[ 0.54816367 -0.40638417 -0.73100513],Y,1
0,480,0.9400923689466572,350.0,[ -50.44309943  -31.19507264 -165.06857764],[-0.78650977  0.04227823 -0.61612899],[ 0.55180457 -0.39990503 -0.73183857],Y,1
0,512,0.9378313935665171,350.0,[ -47.32574213  -30.75175043 -165.55208512],[-0.80181931  0.08669506 -0.59124425],[ 0.5459462  -0.295998   -0.78379074],Y,1
0,504,0.9285616159312391,350.0,[ -51.99906945  -31.67280175 -165.79042312],[-0.84112585  0.12535203 -0.52611233],[ 0.45901502 -0.34900403 -0.81700759],Y,1
1,128,0.6446136657781275,350.0,[ 6.45307815e+01  1.30806666e-01 -1.42562744e+02],[-0.93443586  0.04809576  0.35286883],[-0.30868566  0.38474803 -0.86987477],Y,1
1,112,0.7711269689714993,350.0,[  71.82819463    0.61110488 -141.1673914 ],[-0.94765218  0.06845454  0.3118803 ],[-0.31744876 -0.30713522 -0.89715898],Y,1
1,120,0.6913100809638398,350.0,[  68.23687891   -2.09378357 -142.11239562],[-0.93471633  0.03787401  0.35337082],[-0.34873605  0.09382484 -0.93251277],Y,1
1,136,0.6121254551383741,350.0,[  59.25984044   -0.709853   -143.70333668],[-0.9344513   0.0518796   0.35229147],[-0.30720879  0.38282356 -0.87124559],Y,1
1,152,0.605377926750164,350.0,[  42.04857426   -1.9063916  -149.34569126],[-0.97066281  0.23895596  0.0267164 ],[-0.13594327 -0.45374871 -0.88069946],Y,1
1,144,0.5569261564084569,350.0,[  56.25180638   -1.65060976 -144.1107491 ],[-0.93738468  0.05139379  0.34448315],[-0.29977855  0.38448684 -0.87309947],Y,1
1,160,0.7589128476370847,350.0,[  37.63307587  -12.60882518 -148.66487326],[-0.97438941 -0.20003678  0.10271594],[-0.14618166  0.91058092  0.38661778],Y,1
0,520,0.8170540413198425,350.0,[ -37.2373092   -27.89525475 -165.75972628],[-0.80374094  0.16791229 -0.57079415],[ 0.59317788  0.30074033 -0.74678997],Y,1
0,528,0.8831301140280815,350.0,[ -32.24243872  -26.60681707 -165.53917048],[-0.9161593   0.30432398 -0.26084296],[ 0.38947816  0.82961408 -0.40005904],Y,1
0,536,0.8866141109430891,350.0,[ -31.70688729  -26.4319127  -165.40702764],[-0.9153661   0.20833802 -0.3445289 ],[ 0.35174953  0.83016687 -0.43254506],Y,1
0,544,0.8885618110117897,350.0,[ -31.28281282  -26.33880356 -165.30297547],[-0.91331115  0.21148491 -0.34804724],[ 0.3564096   0.8285723  -0.43178714],Y,1
0,552,0.8958344813526232,350.0,[ -25.78855431  -26.30330428 -161.9311662 ],[-0.92324375  0.22472335 -0.31164145],[ 0.28301303  0.94633938 -0.15603013],Y,1
0,560,0.9064354782696664,350.0,[ -20.50581102  -26.48828105 -159.56827872],[-0.93829198  0.09081502 -0.33370765],[ 0.14840506  0.97728159 -0.15131635],Y,1
0,568,0.8928946496020648,350.0,[ -15.35590021  -24.06708968 -158.47582995],[-0.85868267  0.16039049 -0.48676376],[0.15349932 0.9866544  0.05432363],Y,1
0,576,0.9076440012218451,350.0,[ -12.26890252  -23.2798851  -158.41660987],[-0.86154833  0.16908373 -0.47869111],[0.14403738 0.98557215 0.08888625],Y,1
0,584,0.891809438334458,350.0,[ -13.90707944  -23.52245979 -158.44653236],[-0.89068339  0.2657277  -0.36887924],[0.15875435 0.94210999 0.29534018],Y,1
0,592,0.8567091611317558,350.0,[ -19.72165827  -24.60940465 -155.67086113],[-0.87830424  0.10923978 -0.46545498],[ 0.26545208  0.9211242  -0.28471986],Y,1
0,608,0.8343628697486593,350.0,[ -17.80937315  -17.99893514 -158.18737336],[-0.67206011  0.32933522 -0.66322962],[ 0.70674078  0.55261157 -0.44174419],Y,1
0,600,0.8653509430611396,350.0,[ -20.62226506  -25.02481515 -155.94106298],[-0.95453664  0.22729843 -0.19286063],[ 0.27059316  0.93211604 -0.24070527],Y,1
1,168,0.7931249749678083,350.0,[  37.38163032  -13.65435682 -147.7538518 ],[-0.98246845 -0.1864241   0.00134326],[-0.15751443  0.8339235   0.52892418],Y,1
1,176,0.7834372671846603,350.0,[  32.7688777   -13.41288792 -147.89766577],[-0.98816953 -0.15118429  0.02577378],[-0.13169543  0.92259948  0.36258311],Y,1
1,208,0.7651961167107766,350.0,[  29.03588518   -4.01053668 -144.68158763],[-0.97090848  0.05103807  0.23394836],[-0.23777598 -0.09014143 -0.96712828],Y,1
1,184,0.764860913329767,350.0,[  30.74023286   -4.18930688 -144.64960354],[-0.96405924 -0.02925884  0.26407138],[-0.26552293  0.07113906 -0.96147637],Y,1
1,192,0.7405574518690934,350.0,[  30.06198583  -12.53905284 -155.2132088 ],[-0.98684956 -0.13506865 -0.08879413],[-0.15797904  0.68966259  0.70668814],Y,1
1,200,0.732259038797268,350.0,[  30.06427682  -12.53920838 -155.21322071],[-0.98689574 -0.12893733 -0.09701525],[-0.1594732   0.68772496  0.70823914],Y,1
1,216,0.7049290530148896,350.0,[  23.84129948   -3.3047758  -145.37698073],[-0.97570636  0.0045075   0.21903601],[-0.2180878  -0.115142   -0.96911301],Y,1
0,648,0.887146997982511,350.0,[ -30.69898602  -29.5347324  -159.42002444],[-0.87868984  0.22093349 -0.42319328],[ 0.46369553  0.60580806 -0.64651609],Y,1
0,616,0.8542603506453069,350.0,[ -14.15849912  -18.246168   -152.59998514],[-0.66187852  0.50663539 -0.55248295],[0.42005188 0.86111273 0.2864285 ],Y,1
0,632,0.7820939730261494,350.0,[ -23.42960787  -27.23830229 -162.56206111],[-0.90366004  0.18266227 -0.38734098],[-0.42686051 -0.45700374  0.7803446 ],Y,1
0,656,0.8630808688063746,350.0,[ -31.49017474  -29.75108638 -160.2597614 ],[-0.85300116  0.22779826 -0.46957106],[ 0.51782461  0.4817376  -0.70695584],Y,1
0,624,0.8053297383465581,350.0,[ -16.5963212   -22.71534788 -159.67789861],[-0.94409791  0.19159423 -0.26827372],[-0.19959919 -0.97987412  0.00262026],Y,1
0,664,0.8593275602722725,350.0,[ -35.61891409  -29.49600251 -163.90385606],[-0.93335727  0.31019813 -0.18061372],[ 0.34797894  0.65849839 -0.66730093],Y,1
0,640,0.790847707769004,350.0,[ -31.32382546  -29.00397422 -158.58811476],[-0.92368838  0.23599864 -0.30183508],[ 0.38066158  0.65480216 -0.65294019],Y,1
1,232,0.5300665037434645,350.0,[  13.44087037    0.43292119 -148.6978639 ],[-0.96984043  0.20691388  0.12882617],[-0.20744669 -0.42322527 -0.88195592],Y,1
1,256,0.5290876348100769,350.0,[  11.40502055   -2.67909621 -144.96033045],[-0.97787632  0.11859765  0.17231514],[-0.19328003 -0.19720816 -0.96112006],Y,1
1,224,0.6141826232336655,350.0,[  21.81138174   -6.00539796 -144.2043136 ],[-0.981107    0.10330385  0.16357682],[-0.18109205 -0.19284326 -0.96437397],Y,1
1,240,0.5269008170335919,350.0,[  13.07662628   -4.12356323 -144.89159341],[-0.97144188  0.08833866  0.22022025],[-0.23289189 -0.17736328 -0.95619226],Y,1
1,264,0.6446504662926725,350.0,[   5.66650132   -5.65415223 -150.46642627],[-0.98767781  0.13462258 -0.07980792],[ 0.05673234 -0.16728043 -0.98427572],Y,1
1,248,0.5671225013262556,350.0,[  11.2007887   -2.4792141 -144.9330377],[-0.97614395 -0.03377993  0.21448056],[-0.19318309 -0.31579816 -0.928952  ],Y,1
1,272,0.6010592565322427,350.0,[   6.60955991   -6.58047396 -150.97723541],[-0.95159055  0.19981997 -0.23355384],[ 0.23533028 -0.01515818 -0.97179725],Y,1
0,720,0.9063072755287417,350.0,[ -53.77479781  -30.12643929 -163.9072527 ],[-0.94074403  0.19600384 -0.27673662],[ 0.25129882 -0.14502056 -0.95698377],Y,1
0,696,0.9350141549989429,350.0,[ -45.1553318   -27.62316809 -164.24004936],[-0.95422261  0.16924956 -0.24660452],[ 0.296466    0.42608808 -0.85472619],Y,1
0,688,0.7997044040253326,350.0,[ -42.60139198  -26.88209257 -164.38245964],[-0.84569455  0.35516318 -0.39832129],[ 0.53343906  0.54075683 -0.65040358],Y,1
0,712,0.9090201167314571,350.0,[ -55.49121749  -30.14787759 -163.7423076 ],[-0.96996105  0.14984968 -0.19162629],[ 0.19614397  0.0158328  -0.98044728],Y,1
0,680,0.8379029408472319,350.0,[ -43.49230739  -27.3875955  -165.39847313],[-0.65793981  0.58588413 -0.47313316],[ 0.73681545  0.37099188 -0.56521501],Y,1
0,672,0.8713303944906696,350.0,[ -48.19704957  -31.04126295 -164.09390286],[-0.91699833  0.197429   -0.34660618],[ 0.39888848  0.45075358 -0.79856696],Y,1
0,704,0.947380224751551,350.0,[ -48.59395207  -28.76656498 -164.53314969],[-0.96863423  0.1510193  -0.19733449],[ 0.20861305  0.06273661 -0.97598397],Y,1
0,728,0.8774171083346635,350.0,[ -65.11958888  -33.19551579 -159.60898397],[-0.91917917  0.36193021 -0.15529383],[ 0.32030883  0.45757055 -0.82947661],Y,1
0,736,0.8661023578633453,350.0,[ -65.57037831  -33.35130439 -159.55678604],[-0.88940371  0.35981888 -0.2819422 ],[ 0.40714039  0.34310583 -0.84647214],Y,1
0,760,0.8387774636655444,350.0,[ -54.36322456  -30.66458604 -161.45224813],[-0.91518966  0.39861523 -0.05944569],[ 0.39560975  0.86036734 -0.32134243],Y,1
0,752,0.8307208314583808,350.0,[ -54.55782091  -30.72648262 -161.42434728],[-0.92416517  0.34554226  0.16284742],[ 0.29800282  0.91887781 -0.25856892],Y,1
0,744,0.8447035541790427,350.0,[ -65.34151184  -33.26495863 -159.57782184],[-0.92517006  0.37229758 -0.07385702],[ 0.32648201  0.68135612 -0.65510559],Y,1
0,776,0.6932885179820938,350.0,[ -57.92006001  -31.58933567 -161.32312046],[-0.94504094  0.32407777  0.04325768],[ 0.28441072  0.88011061 -0.38015241],Y,1
0,768,0.8198781611929463,350.0,[ -66.5972274   -33.67017401 -159.49052598],[-0.96012797  0.23555918 -0.15055284],[ 0.27165961  0.91327252 -0.30353641],Y,1
1,280,0.5201055539336282,350.0,[   6.09459865   -2.22820693 -152.5712606 ],[-0.94843541  0.2116699  -0.23593672],[ 0.27333525  0.16927592 -0.94690734],Y,1
1,296,0.5407567231322286,350.0,[   5.39539295   -2.30642618 -156.98037211],[-0.89413331  0.0982874  -0.43688123],[ 0.44710476  0.14156968 -0.88320742],Y,1
1,288,0.4715534115240304,350.0,[   7.22137278   -3.35149963 -154.32580389],[-0.9517367   0.2360824  -0.19611821],[ 0.22154899  0.08624636 -0.97132776],Y,1
1,312,0.8500200226337649,350.0,[-8.58938166e-02  5.34592374e-01 -1.58340385e+02],[-0.94808962 -0.03766402 -0.31576493],[ 0.23715553  0.57777789 -0.78098013],Y,1
1,304,0.529450609927602,350.0,[   3.92370114    1.70381105 -154.07314594],[-0.88544673  0.08066397 -0.45768703],[ 0.41883171  0.56529661 -0.71064741],Y,1
1,320,0.7677399753283092,350.0,[  -0.36815983    0.72899978 -156.41663107],[-0.93585265 -0.00707434 -0.35232055],[ 0.28944581  0.55484127 -0.77998223],Y,1
1,328,0.7146814652055237,350.0,[  -1.84262955    1.63206901 -158.98810685],[-0.9142156   0.31631067 -0.25329309],[-0.39868059 -0.8139923   0.42245747],Y,1
0,784,0.6798445127015611,350.0,[ -65.1471467   -36.68781159 -162.69487867],[-0.95887743  0.19711694 -0.20420332],[ 0.11704147 -0.38083132 -0.91720706],Y,1
0,792,0.7311270109687414,350.0,[ -65.93757323  -36.97675015 -162.651575  ],[-0.96107555  0.19424182 -0.19647874],[ 0.05760714 -0.5546299  -0.83010065],Y,1
0,800,0.7496073401236966,350.0,[ -67.16000653  -37.40685021 -162.646208  ],[-0.96430268  0.19258165 -0.18174885],[ 0.04641838 -0.55279426 -0.83202394],Y,1
0,816,0.735605490008726,350.0,[ -67.04269604  -36.60218687 -162.4994897 ],[-0.98276138  0.11059972 -0.14814778],[ 0.05136747 -0.60642437 -0.79348023],Y,1
0,808,0.7369957394365488,350.0,[ -68.33307651  -37.81071707 -162.65109854],[-0.96756362  0.19096522 -0.16538718],[ 0.03382238 -0.55085321 -0.83391654],Y,1
0,824,0.7410005100078139,350.0,[ -61.60336068  -34.75759332 -161.69113491],[-0.9776823   0.12219795 -0.17089465],[ 0.12605938 -0.30951714 -0.94250102],Y,1
0,832,0.8998917658914695,350.0,[ -53.93380601  -30.30486766 -162.52589962],[-0.96843154  0.14391537  0.20354047],[-0.08417091  0.57977647 -0.81041626],Y,1
0,840,0.8939826319919422,350.0,[ -46.09784755  -28.2012704  -162.73733327],[-0.99218642  0.10499398 -0.06739707],[ 0.03531022 -0.28180201 -0.95882262],Y,1
0,848,0.878033613804284,350.0,[ -44.74422511  -27.83031589 -162.88413808],[-0.99092463  0.1343901   0.00276997],[-0.05772734 -0.40686151 -0.91166401],Y,1
0,864,0.9204113306293076,350.0,[ -44.73092267  -27.82867085 -162.88395175],[-0.98459691  0.11062131 -0.13539514],[ 0.04615627 -0.58246877 -0.81154158],Y,1
0,872,0.907849581794201,350.0,[ -45.97242428  -27.5555584  -162.9844533 ],[-0.99748708  0.06720819  0.02241836],[-0.05658426 -0.5653052  -0.82293879],Y,1
0,856,0.9047862521787343,350.0,[ -43.35515484  -27.36191884 -160.37332285],[-0.99314859  0.0954339  -0.0674407 ],[ 0.03219031 -0.33136689 -0.94295269],Y,1
0,880,0.9121849610646717,350.0,[ -43.98880571  -27.72887158 -162.91905655],[-0.9821405   0.13896506 -0.12684144],[ 0.01865697 -0.59890059 -0.80060602],Y,1
1,336,0.8592795847817581,350.0,[  -7.6938036     2.81640198 -155.59707305],[-0.95819191  0.09088124 -0.27130952],[ 0.28605865  0.3248916  -0.9014521 ],Y,1
1,352,0.8833998683974196,350.0,[  -9.86225186    4.02860973 -156.36598237],[-0.88930857  0.05381414 -0.45413026],[ 0.39464274  0.59205478 -0.70265799],Y,1
1,360,0.7933119737827944,350.0,[  -9.20901076    3.78116243 -156.12373861],[-0.84390726  0.10767889 -0.52557187],[ 0.53588163  0.12258352 -0.83534673],Y,1
0,888,0.8448514097478487,350.0,[ -44.43077981  -27.2603344  -163.16053866],[-0.94004581  0.17418378 -0.29321303],[ 0.33238698  0.2753916  -0.90204122],Y,1
1,344,0.88911064176341,350.0,[  -9.86225186    4.02860973 -156.36598237],[-0.89723878  0.03332454 -0.44028632],[ 0.37300178  0.59081783 -0.71540475],Y,1
1,368,0.8974430320342536,350.0,[  -9.87063978    4.03326866 -156.36834391],[-0.91919728  0.00474919 -0.39376873],[ 0.31917188  0.59468396 -0.73788909],Y,1
1,376,0.8487503194830083,350.0,[ -10.58957349    4.41531313 -156.55400969],[-0.89958665  0.00291191 -0.43673261],[ 0.26320771  0.801594   -0.53681353],Y,1
